# generated large 2D fixture
# 61 x 41 grid and 3 timesteps
# Chunk Coord1 Coord2 Ncount c_rho
100 2501 12505
137 0.7 0.12 5 1.9598358
138 0.75 0.12 2 1.0031723
139 0.8 0.12 3 1.3256917
140 0.85 0.12 4 1.6473757
141 0.9 0.12 5 1.9682121
142 0.95 0.12 2 1.008195
143 1 0.12 3 1.3273244
144 1.05 0.12 4 1.6456067
145 1.1 0.12 5 1.9630542
146 1.15 0.12 2 0.99968537
147 1.2 0.12 3 1.3155246
148 1.25 0.12 4 1.6306018
149 1.3 0.12 5 1.9449526
150 1.35 0.12 2 0.97861782
151 1.4 0.12 3 1.2916431
152 1.45 0.12 4 1.604079
153 1.5 0.12 5 1.9159799
154 1.55 0.12 2 0.94740435
155 1.6 0.12 3 1.2584143
156 1.65 0.12 4 1.5690748
157 1.7 0.12 5 1.879453
158 1.75 0.12 2 0.90961863
159 1.8 0.12 3 1.2196426
160 1.85 0.12 4 1.5295969
161 1.9 0.12 5 1.8395541
162 1.95 0.12 2 0.86958675
163 2 0.12 3 1.1797668
164 2.05 0.12 4 1.4901651
165 2.1 0.12 5 1.8008511
166 2.15 0.12 2 0.831892
167 2.2 0.12 3 1.1433524
168 2.25 0.12 4 1.4552941
169 2.3 0.12 5 1.7677752
170 2.35 0.12 2 0.80085007
171 2.4 0.12 3 1.1145686
172 2.45 0.12 4 1.4289762
173 2.5 0.12 5 1.7441133
174 2.55 0.12 2 0.78001498
175 2.6 0.12 3 1.0967108
176 2.65 0.12 4 1.4142246
177 2.7 0.12 5 1.7325744
178 2.75 0.12 2 0.77177215
179 2.8 0.12 3 1.0918235
180 2.85 0.12 4 1.4127282
181 2.9 0.12 5 1.7344797
182 2.95 0.12 2 0.7770653
183 3 0.12 3 1.1004664
184 0 0.18 5 1.85
185 0.05 0.18 2 0.89986595
186 0.1 0.18 3 1.2296607
187 0.15 0.18 4 1.5593134
188 0.2 0.18 5 1.8887545
189 0.25 0.18 2 0.93791575
190 0.3 0.18 3 1.266731
191 0.35 0.18 4 1.5951367
192 0.4 0.18 5 1.923072
193 0.45 0.18 2 0.97047964
194 0.5 0.18 3 1.2973062
195 0.55 0.18 4 1.6235024
196 0.6 0.18 5 1.9490234
197 0.65 0.18 2 0.99382937
198 0.7 0.18 3 1.3178856
199 0.75 0.18 4 1.6411629
200 0.8 0.18 5 1.9636375
201 0.85 0.18 2 1.0052916
202 0.9 0.18 3 1.3261132
203 0.95 0.18 4 1.6460964
204 1 0.18 5 1.9652412
205 1.05 0.18 2 1.003554
206 1.1 0.18 3 1.3210469
207 1.15 0.18 4 1.6377379
208 1.2 0.18 5 1.9536509
209 1.25 0.18 2 0.98881556
210 1.3 0.18 3 1.3032667
211 1.35 0.18 4 1.6170444
212 1.4 0.18 5 1.9301935
213 1.45 0.18 2 0.96276365
214 1.5 0.18 3 1.2748084
215 1.55 0.18 4 1.5863851
216 1.6 0.18 5 1.8975547
217 1.65 0.18 0 0.28838097
218 1.7 0.18 0 0.27893008
219 1.75 0.18 0 0.26927029
220 1.8 0.18 0 0.25947136
221 1.85 0.18 2 0.88960403
222 1.9 0.18 3 1.1997396
223 1.95 0.18 4 1.5099492
224 2 0.18 5 1.8203036
225 2.05 0.18 2 0.85087243
226 2.1 0.18 3 1.1617238
227 2.15 0.18 4 1.4729237
228 2.2 0.18 5 1.7845358
229 2.25 0.18 2 0.81662057
230 2.3 0.18 3 1.1292352
231 2.35 0.18 4 1.442433
232 2.4 0.18 5 1.756263
233 2.45 0.18 2 0.79076997
234 2.5 0.18 3 1.1059934
235 2.55 0.18 4 1.4219678
236 2.6 0.18 5 1.7387223
237 2.65 0.18 2 0.77628028
238 2.7 0.18 3 1.0946594
239 2.75 0.18 4 1.4138713
240 2.8 0.18 5 1.7339218
241 2.85 0.18 2 0.77481044
242 2.9 0.18 3 1.0965308
243 2.95 0.18 4 1.4190705
244 3 0.18 5 1.7424112
245 0 0.24 3 1.21
246 0.05 0.24 4 1.539618
247 0.1 0.24 5 1.8691666
248 0.15 0.24 2 0.91857681
249 0.2 0.24 3 1.2477807
250 0.25 0.24 4 1.5767117
251 0.3 0.24 5 1.9053055
252 0.35 0.24 2 0.95349988
253 0.4 0.24 3 1.2812358
254 0.45 0.24 4 1.6084573
255 0.5 0.24 5 1.9351124
256 0.55 0.24 2 0.98115281
257 0.6 0.24 3 1.3065351
258 0.65 0.24 4 1.6312203
259 0.7 0.24 5 1.9551747
260 0.75 0.24 2 0.99836959
261 0.8 0.24 3 1.320782
262 0.85 0.24 4 1.6423945
263 0.9 0.24 5 1.9631955
264 0.95 0.24 2 1.0031791
265 1 0.24 3 1.3223454
266 1.05 0.24 4 1.6407006
267 1.1 0.24 5 1.9582564
268 1.15 0.24 2 0.99503059
269 1.2 0.24 3 1.3110464
270 1.25 0.24 4 1.6263325
271 1.3 0.24 5 1.9409231
272 1.35 0.24 2 0.97485709
273 1.4 0.24 0 0.32817841
274 1.45 0.24 0 0.32093522
275 1.5 0.24 0 0.31317984
276 1.55 0.24 0 0.30496825
277 1.6 0.24 0 0.29635976
278 1.65 0.24 0 0.28741652
279 1.7 0.24 0 0.27820311
280 1.75 0.24 0 0.26878606
281 1.8 0.24 0 0.25923336
282 1.85 0.24 0 0.24961398
283 1.9 0.24 0 0.2399974
284 1.95 0.24 0 0.23045304
285 2 0.24 0 0.22104982
286 2.05 0.24 0 0.21185564
287 2.1 0.24 5 1.8029369
288 2.15 0.24 2 0.83435796
289 2.2 0.24 3 1.1461808
290 2.25 0.24 4 1.4584645
291 2.3 0.24 5 1.7712647
292 2.35 0.24 2 0.80463338
293 2.4 0.24 3 1.1186185
294 2.45 0.24 4 1.4332634
295 2.5 0.24 5 1.7486069
296 2.55 0.24 2 0.78468248
297 2.6 0.24 3 1.1015185
298 2.65 0.24 4 1.4191379
299 2.7 0.24 5 1.7375577
300 2.75 0.24 2 0.77678945
301 2.8 0.24 3 1.0968387
302 2.85 0.24 4 1.417705
303 2.9 0.24 5 1.7393821
304 2.95 0.24 2 0.78185797
305 3 0.24 3 1.1051147
306 0 0.3 5 1.85
307 0.05 0.3 2 0.8993023
308 0.1 0.3 3 1.2285374
309 0.15 0.3 4 1.5576387
310 0.2 0.3 5 1.8865404
311 0.25 0.3 2 0.93517827
312 0.3 0.3 3 1.2634899
313 0.35 0.3 4 1.5914153
314 0.4 0.3 5 1.9188973
315 0.45 0.3 2 0.96588174
316 0.5 0.3 3 1.2923183
317 0.55 0.3 4 1.6181605
318 0.6 0.3 5 1.943366
319 0.65 0.3 2 0.98789747
320 0.7 0.3 3 1.311722
321 0.75 0.3 4 1.6348121
322 0.8 0.3 5 1.9571453
323 0.85 0.3 2 0.99870485
324 0.9 0.3 3 1.3194795
325 0.95 0.3 4 1.6394636
326 1 0.3 5 1.9586574
327 1.05 0.3 2 0.99706654
328 1.1 0.3 3 1.3147026
329 1.15 0.3 4 1.6315827
330 1.2 0.3 5 1.9477292
331 1.25 0.3 0 0.34317011
332 1.3 0.3 0 0.33793825
333 1.35 0.3 0 0.33207142
334 1.4 0.3 0 0.32561198
335 1.45 0.3 0 0.31860657
336 1.5 0.3 0 0.31110578
337 1.55 0.3 0 0.30316376
338 1.6 0.3 0 0.29483787
339 1.65 0.3 0 0.28618822
340 1.7 0.3 0 0.27727727
341 1.75 0.3 0 0.26816935
342 1.8 0.3 0 0.25893025
343 1.85 0.3 0 0.24962666
344 1.9 0.3 0 0.24032576
345 1.95 0.3 0 0.23109472
346 2 0.3 0 0.22200019
347 2.05 0.3 0 0.21310783
348 2.1 0.3 0 0.20448187
349 2.15 0.3 0 0.19618457
350 2.2 0.3 0 0.18827585
351 2.25 0.3 2 0.82081282
352 2.3 0.3 3 1.1338494
353 2.35 0.3 4 1.4474358
354 2.4 0.3 5 1.7616184
355 2.45 0.3 2 0.7964391
356 2.5 0.3 3 1.1119354
357 2.55 0.3 4 1.4281398
358 2.6 0.3 5 1.7450797
359 2.65 0.3 2 0.78277722
360 2.7 0.3 3 1.1012489
361 2.75 0.3 4 1.4205059
362 2.8 0.3 5 1.7405535
363 2.85 0.3 2 0.78139135
364 2.9 0.3 3 1.1030134
365 2.95 0.3 4 1.425408
366 3 0.3 5 1.7485579
367 0 0.36 3 1.21
368 0.05 0.36 4 1.538921
369 0.1 0.36 5 1.8677775
370 0.15 0.36 2 0.91650568
371 0.2 0.36 3 1.2450425
372 0.25 0.36 4 1.5733262
373 0.3 0.36 5 1.9012971
374 0.35 0.36 2 0.94889767
375 0.4 0.36 3 1.2760729
376 0.45 0.36 4 1.6027711
377 0.5 0.36 5 1.9289437
378 0.55 0.36 2 0.97454642
379 0.6 0.36 3 1.2995386
380 0.65 0.36 4 1.6238843
381 0.7 0.36 5 1.947552
382 0.75 0.36 2 0.9905154
383 0.8 0.36 3 1.312753
384 0.85 0.36 4 1.6342486
385 0.9 0.36 5 1.9549915
386 0.95 0.36 2 0.9949763
387 1 0.36 3 1.3142031
388 1.05 0.36 4 1.6326775
389 1.1 0.36 0 0.35041044
390 1.15 0.36 0 0.34741839
391 1.2 0.36 0 0.34372292
392 1.25 0.36 0 0.3393507
393 1.3 0.36 0 0.33433332
394 1.35 0.36 0 0.32870699
395 1.4 0.36 0 0.32251235
396 1.45 0.36 0 0.31579412
397 1.5 0.36 5 1.9086008
398 1.55 0.36 2 0.94098437
399 1.6 0.36 3 1.2529998
400 1.65 0.36 4 1.5647047
401 1.7 0.36 5 1.8761591
402 1.75 0.36 2 0.90742452
403 1.8 0.36 3 1.2185642
404 1.85 0.36 4 1.529642
405 1.9 0.36 5 1.8407223
406 1.95 0.36 2 0.87186972
407 2 0.36 0 0.22314801
408 2.05 0.36 0 0.21462019
409 2.1 0.36 0 0.20634783
410 2.15 0.36 0 0.19839067
411 2.2 0.36 0 0.19080617
412 2.25 0.36 0 0.18364908
413 2.3 0.36 0 0.17697108
414 2.35 0.36 2 0.81082041
415 2.4 0.36 3 1.1252415
416 2.45 0.36 4 1.4402745
417 2.5 0.36 5 1.7559555
418 2.55 0.36 2 0.79231547
419 2.6 0.36 3 1.1093808
420 2.65 0.36 4 1.4271727
421 2.7 0.36 5 1.7457071
422 2.75 0.36 2 0.7849945
423 2.8 0.36 3 1.1050401
424 2.85 0.36 4 1.4258436
425 2.9 0.36 5 1.7473992
426 2.95 0.36 2 0.78969568
427 3 0.36 3 1.1127164
428 0 0.42 5 1.85
429 0.05 0.42 2 0.89847671
430 0.1 0.42 3 1.2268922
431 0.15 0.42 4 1.5551857
432 0.2 0.42 5 1.8832974
433 0.25 0.42 2 0.93116867
434 0.3 0.42 3 1.2587426
435 0.35 0.42 4 1.5859647
436 0.4 0.42 5 1.9127826
437 0.45 0.42 2 0.95914719
438 0.5 0.42 3 1.2850125
439 0.55 0.42 4 1.6103362
440 0.6 0.42 5 1.9350798
441 0.65 0.42 2 0.97920901
442 0.7 0.42 3 1.3026941
443 0.75 0.42 4 1.6255099
444 0.8 0.42 5 1.9476361
445 0.85 0.42 2 0.98905723
446 0.9 0.42 3 1.3097631
447 0.95 0.42 4 1.6297487
448 1 0.42 0 0.34901397
449 1.05 0.42 0 0.34756432
450 1.1 0.42 0 0.34541019
451 1.15 0.42 0 0.34256714
452 1.2 0.42 0 0.33905569
453 1.25 0.42 0 0.33490121
454 1.3 0.42 3 1.2901337
455 1.35 0.42 4 1.6047875
456 1.4 0.42 5 1.9189014
457 1.45 0.42 2 0.9525177
458 1.5 0.42 3 1.2656826
459 1.55 0.42 4 1.5784454
460 1.6 0.42 5 1.8908585
461 1.65 0.42 2 0.92297649
462 1.7 0.42 3 1.2348564
463 1.75 0.42 4 1.5465568
464 1.8 0.42 5 1.8581377
465 1.85 0.42 2 0.88965979
466 1.9 0.42 3 1.2011844
467 1.95 0.42 4 1.5127726
468 2 0.42 5 1.8244852
469 2.05 0.42 2 0.85638204
470 2.1 0.42 3 1.1685216
471 2.15 0.42 0 0.20096072
472 2.2 0.42 0 0.19375391
473 2.25 0.42 0 0.18695323
474 2.3 0.42 0 0.18060779
475 2.35 0.42 0 0.1747634
476 2.4 0.42 0 0.16946228
477 2.45 0.42 0 0.16474268
478 2.5 0.42 3 1.1206387
479 2.55 0.42 4 1.43718
480 2.6 0.42 5 1.7543915
481 2.65 0.42 2 0.79229331
482 2.7 0.42 3 1.1109007
483 2.75 0.42 4 1.4302236
484 2.8 0.42 5 1.7502669
485 2.85 0.42 2 0.79103044
486 2.9 0.42 3 1.1125086
487 2.95 0.42 4 1.4346906
488 3 0.42 5 1.7575609
489 0 0.48 3 1.21
490 0.05 0.48 4 1.5379727
491 0.1 0.48 5 1.8658878
492 0.15 0.48 2 0.91368821
493 0.2 0.48 3 1.2413176
494 0.25 0.48 4 1.5687208
495 0.3 0.48 5 1.8958444
496 0.35 0.48 2 0.94263703
497 0.4 0.48 3 1.2690496
498 0.45 0.48 4 1.5950357
499 0.5 0.48 5 1.9205523
500 0.55 0.48 2 0.9655594
501 0.6 0.48 3 1.2900209
502 0.65 0.48 4 1.6139047
503 0.7 0.48 5 1.9371825
504 0.75 0.48 2 0.97983092
505 0.8 0.48 3 1.3018307
506 0.85 0.48 0 0.34316731
507 0.9 0.48 0 0.34383124
508 0.95 0.48 0 0.34381764
509 1 0.48 0 0.34312662
510 1.05 0.48 0 0.34176317
511 1.1 0.48 0 0.33973712
512 1.15 0.48 0 0.33706312
513 1.2 0.48 3 1.2937605
514 1.25 0.48 4 1.609853
515 1.3 0.48 5 1.9253689
516 1.35 0.48 2 0.96034068
517 1.4 0.48 3 1.2748045
518 1.45 0.48 4 1.5888004
519 1.5 0.48 5 1.9023717
520 1.55 0.48 2 0.93556489
521 1.6 0.48 3 1.248429
522 1.65 0.48 4 1.5610157
523 1.7 0.48 5 1.8733784
524 1.75 0.48 2 0.90557235
525 1.8 0.48 3 1.2176538
526 1.85 0.48 4 1.52968
527 1.9 0.48 5 1.8417085
528 1.95 0.48 2 0.87379691
529 2 0.48 3 1.1860023
530 2.05 0.48 4 1.498381
531 2.1 0.48 5 1.8109879
532 2.15 0.48 2 0.84387658
533 2.2 0.48 3 1.1570983
534 2.25 0.48 4 1.470702
535 2.3 0.48 0 0.18473383
536 2.35 0.48 0 0.17923695
537 2.4 0.48 0 0.17425103
538 2.45 0.48 0 0.16981207
539 2.5 0.48 0 0.16595211
540 2.55 0.48 0 0.16269903
541 2.6 0.48 3 1.1200763
542 2.65 0.48 4 1.4381029
543 2.7 0.48 5 1.7567931
544 2.75 0.48 2 0.79615626
545 2.8 0.48 3 1.116197
546 2.85 0.48 4 1.4369151
547 2.9 0.48 5 1.7583054
548 2.95 0.48 2 0.80035771
549 3 0.48 3 1.1230573
550 0 0.54 0 0.25
551 0.05 0.54 0 0.25741244
552 0.1 0.54 0 0.26477136
553 0.15 0.54 0 0.27202362
554 0.2 0.54 5 1.8791169
555 0.25 0.54 2 0.92599985
556 0.3 0.54 3 1.2526229
557 0.35 0.54 4 1.5789382
558 0.4 0.54 5 1.9049001
559 0.45 0.54 2 0.95046562
560 0.5 0.54 3 1.2755945
561 0.55 0.54 4 1.6002498
562 0.6 0.54 5 1.9243978
563 0.65 0.54 2 0.96800863
564 0.7 0.54 0 0.33105618
565 0.75 0.54 0 0.33351845
566 0.8 0.54 0 0.33537766
567 0.85 0.54 0 0.33662039
568 0.9 0.54 0 0.33723766
569 0.95 0.54 0 0.33722502
570 1 0.54 0 0.33658256
571 1.05 0.54 2 0.97531492
572 1.1 0.54 3 1.2934312
573 1.15 0.54 4 1.6109451
574 1.2 0.54 5 1.9278746
575 1.25 0.54 2 0.96424168
576 1.3 0.54 3 1.2800727
577 1.35 0.54 4 1.5953978
578 1.4 0.54 5 1.9102507
579 1.45 0.54 2 0.94466847
580 1.5 0.54 3 1.2586915
581 1.55 0.54 4 1.572363
582 1.6 0.54 5 1.8857286
583 1.65 0.54 2 0.91883623
584 1.7 0.54 3 1.2317356
585 1.75 0.54 4 1.5444781
586 1.8 0.54 5 1.857116
587 1.85 0.54 2 0.8897025
588 1.9 0.54 3 1.2022912
589 1.95 0.54 4 1.5149355
590 2 0.54 5 1.8276886
591 2.05 0.54 2 0.86060284
592 2.1 0.54 3 1.1737293
593 2.15 0.54 4 1.4871177
594 2.2 0.54 5 1.8008157
595 2.25 0.54 2 0.83486888
596 2.3 0.54 3 1.1493201
597 2.35 0.54 4 1.4642095
598 2.4 0.54 0 0.17957396
599 2.45 0.54 0 0.17544692
600 2.5 0.54 0 0.1718582
601 2.55 0.54 0 0.16883372
602 2.6 0.54 0 0.16639532
603 2.65 0.54 0 0.16456059
604 2.7 0.54 0 0.16334279
605 2.75 0.54 0 0.16275071
606 2.8 0.54 5 1.7627886
607 2.85 0.54 2 0.80345627
608 2.9 0.54 3 1.1247488
609 2.95 0.54 4 1.4466569
610 3 0.54 5 1.7691668
611 0 0.6 0 0.25
612 0.05 0.6 0 0.25679993
613 0.1 0.6 0 0.26355075
614 0.15 0.6 0 0.27020373
615 0.2 0.6 0 0.27671083
616 0.25 0.6 0 0.28302506
617 0.3 0.6 0 0.28910082
618 0.35 0.6 0 0.29489425
619 0.4 0.6 0 0.30036352
620 0.45 0.6 0 0.30546912
621 0.5 0.6 0 0.31017421
622 0.55 0.6 0 0.3144448
623 0.6 0.6 0 0.31825005
624 0.65 0.6 0 0.3215625
625 0.7 0.6 0 0.32435821
626 0.75 0.6 0 0.32661702
627 0.8 0.6 0 0.32832259
628 0.85 0.6 0 0.32946263
629 0.9 0.6 0 0.3300289
630 0.95 0.6 0 0.3300173
631 1 0.6 0 0.32942793
632 1.05 0.6 0 0.32826503
633 1.1 0.6 0 0.32653702
634 1.15 0.6 0 0.32425635
635 1.2 0.6 0 0.32143951
636 1.25 0.6 4 1.5981068
637 1.3 0.6 5 1.9142824
638 1.35 0.6 2 0.94999374
639 1.4 0.6 3 1.2652719
640 1.45 0.6 4 1.580151
641 1.5 0.6 5 1.894668
642 1.55 0.6 2 0.92886241
643 1.6 0.6 3 1.2427762
644 1.65 0.6 4 1.5564534
645 1.7 0.6 5 1.8699395
646 1.75 0.6 2 0.90328169
647 1.8 0.6 3 1.216528
648 1.85 0.6 4 1.5297271
649 1.9 0.6 5 1.8429282
650 1.95 0.6 2 0.87618035
651 2 0.6 3 1.1895323
652 2.05 0.6 4 1.503032
653 2.1 0.6 5 1.8167265
654 2.15 0.6 2 0.85066122
655 2.2 0.6 3 1.16488
656 2.25 0.6 4 1.4794246
657 2.3 0.6 5 1.7943343
658 2.35 0.6 2 0.82964602
659 2.4 0.6 3 1.1453935
660 2.45 0.6 4 1.4616075
661 2.5 0.6 5 1.7783153
662 2.55 0.6 0 0.17554079
663 2.6 0.6 0 0.17330388
664 2.65 0.6 0 0.17162076
665 2.7 0.6 0 0.17050359
666 2.75 0.6 0 0.16996044
667 2.8 0.6 0 0.16999522
668 2.85 0.6 0 0.1706077
669 2.9 0.6 0 0.17179343
670 2.95 0.6 0 0.17354387
671 3 0.6 0 0.17584637
672 0 0.66 5 1.85
673 0.05 0.66 2 0.89613946
674 0.1 0.66 0 0.26223458
675 0.15 0.66 0 0.26824137
676 0.2 0.66 0 0.27411644
677 0.25 0.66 0 0.27981737
678 0.3 0.66 0 0.285303
679 0.35 0.66 0 0.29053372
680 0.4 0.66 0 0.29547176
681 0.45 0.66 0 0.30008147
682 0.5 0.66 0 0.30432956
683 0.55 0.66 0 0.30818535
684 0.6 0.66 0 0.311621
685 0.65 0.66 0 0.31461171
686 0.7 0.66 0 0.31713588
687 0.75 0.66 0 0.31917529
688 0.8 0.66 0 0.32071521
689 0.85 0.66 0 0.32174451
690 0.9 0.66 0 0.32225578
691 0.95 0.66 0 0.32224531
692 1 0.66 0 0.32171318
693 1.05 0.66 0 0.32066324
694 1.1 0.66 0 0.31910306
695 1.15 0.66 0 0.31704391
696 1.2 0.66 0 0.31450067
697 1.25 0.66 0 0.31149168
698 1.3 0.66 0 0.30803869
699 1.35 0.66 4 1.5841666
700 1.4 0.66 5 1.8999034
701 1.45 0.66 2 0.9352799
702 1.5 0.66 3 1.2503294
703 1.55 0.66 4 1.5650877
704 1.6 0.66 5 1.8795927
705 1.65 0.66 2 0.913884
706 1.7 0.66 3 1.2280028
707 1.75 0.66 4 1.5419917
708 1.8 0.66 5 1.8558939
709 1.85 0.66 2 0.88975359
710 1.9 0.66 3 1.2036151
711 1.95 0.66 4 1.5175226
712 2 0.66 5 1.8315203
713 2.05 0.66 2 0.8656514
714 2.1 0.66 3 1.1799583
715 2.15 0.66 4 1.4944822
716 2.2 0.66 5 1.8092625
717 2.25 0.66 2 0.8443369
718 2.3 0.66 3 1.1597411
719 2.35 0.66 4 1.4755081
720 2.4 0.66 5 1.7916687
721 2.45 0.66 2 0.8282504
722 2.5 0.66 3 1.145278
723 2.55 0.66 4 1.4627729
724 2.6 0.66 5 1.7807533
725 2.65 0.66 2 0.81923365
726 2.7 0.66 0 0.17822499
727 2.75 0.66 0 0.17773459
728 2.8 0.66 0 0.177766
729 2.85 0.66 0 0.17831898
730 2.9 0.66 0 0.17938955
731 2.95 0.66 0 0.18096997
732 3 0.66 0 0.18304883
733 0 0.72 3 1.21
734 0.05 0.72 4 1.5354357
735 0.1 0.72 5 1.8608321
736 0.15 0.72 2 0.90615037
737 0.2 0.72 3 1.231352
738 0.25 0.72 4 1.5563994
739 0.3 0.72 5 1.8812562
740 0.35 0.72 0 0.28588736
741 0.4 0.72 0 0.29025935
742 0.45 0.72 0 0.29434065
743 0.5 0.72 5 1.8981018
744 0.55 0.72 2 0.94151558
745 0.6 0.72 3 1.2645574
746 0.65 0.72 4 1.5872053
747 0.7 0.72 0 0.30944012
748 0.75 0.72 0 0.31124575
749 0.8 0.72 0 0.31260915
750 0.85 0.72 0 0.31352047
751 0.9 0.72 0 0.31397312
752 0.95 0.72 0 0.31396386
753 1 0.72 0 0.31349273
754 1.05 0.72 0 0.31256314
755 1.1 0.72 0 0.3111818
756 1.15 0.72 0 0.3093587
757 1.2 0.72 0 0.30710698
758 1.25 0.72 0 0.30444291
759 1.3 0.72 0 0.30138573
760 1.35 0.72 0 0.29795752
761 1.4 0.72 3 1.254183
762 1.45 0.72 4 1.5700895
763 1.5 0.72 5 1.8857065
764 1.55 0.72 2 0.92106565
765 1.6 0.72 3 1.2362005
766 1.65 0.72 4 1.5511462
767 1.7 0.72 5 1.8659392
768 1.75 0.72 2 0.90061706
769 1.8 0.72 3 1.2152183
770 1.85 0.72 4 1.5297818
771 1.9 0.72 5 1.844347
772 1.95 0.72 2 0.87895291
773 2 0.72 3 1.1936386
774 2.05 0.72 4 1.5084425
775 2.1 0.72 5 1.823402
776 2.15 0.72 2 0.85855355
777 2.2 0.72 3 1.1739322
778 2.25 0.72 4 1.4895712
779 2.3 0.72 5 1.8055022
780 2.35 0.72 2 0.84175452
781 2.4 0.72 3 1.1583552
782 2.45 0.72 4 1.4753287
783 2.5 0.72 5 1.7926971
784 2.55 0.72 2 0.83047914
785 2.6 0.72 3 1.148691
786 2.65 0.72 4 1.4673456
787 2.7 0.72 5 1.7864525
788 2.75 0.72 2 0.82601835
789 2.8 0.72 3 1.1460462
790 2.85 0.72 4 1.4665358
791 2.9 0.72 5 1.7874836
792 2.95 0.72 0 0.18888286
793 3 0.72 0 0.19072342
794 0 0.78 5 1.85
795 0.05 0.78 2 0.8946936
796 0.1 0.78 3 1.2193533
797 0.15 0.78 4 1.5439455
798 0.2 0.78 5 1.8684369
799 0.25 0.78 2 0.9127953
800 0.3 0.78 3 1.236989
801 0.35 0.78 4 1.5609879
802 0.4 0.78 5 1.884763
803 0.45 0.78 2 0.92828715
804 0.5 0.78 3 1.2515348
805 0.55 0.78 4 1.5744825
806 0.6 0.78 5 1.8971091
807 0.65 0.78 0 0.29939547
808 0.7 0.78 0 0.3013252
809 0.75 0.78 0 0.30288432
810 0.8 0.78 0 0.30406158
811 0.85 0.78 0 0.30484848
812 0.9 0.78 0 0.30523934
813 0.95 0.78 0 0.30523134
814 1 0.78 0 0.30482453
815 1.05 0.78 0 0.30402185
816 1.1 0.78 0 0.3028291
817 1.15 0.78 0 0.30125489
818 1.2 0.78 0 0.29931058
819 1.25 0.78 0 0.29701022
820 1.3 0.78 0 0.29437042
821 1.35 0.78 0 0.29141023
822 1.4 0.78 0 0.28815103
823 1.45 0.78 2 0.92461636
824 1.5 0.78 3 1.2408317
825 1.55 0.78 4 1.5568245
826 1.6 0.78 5 1.8726235
827 1.65 0.78 2 0.90825925
828 1.7 0.78 3 1.2237631
829 1.75 0.78 4 1.5391676
830 1.8 0.78 5 1.8545059
831 1.85 0.78 2 0.88981162
832 1.9 0.78 3 1.2051187
833 1.95 0.78 4 1.5204611
834 2 0.78 5 1.8358723
835 2.05 0.78 2 0.87138557
836 2.1 0.78 3 1.1870332
837 2.15 0.78 4 1.5028467
838 2.2 0.78 5 1.8188563
839 2.25 0.78 2 0.85509069
840 2.3 0.78 3 1.1715772
841 2.35 0.78 4 1.4883411
842 2.4 0.78 5 1.8054059
843 2.45 0.78 2 0.8427926
844 2.5 0.78 3 1.1605202
845 2.55 0.78 4 1.4786051
846 2.6 0.78 5 1.7970611
847 2.65 0.78 2 0.83589932
848 2.7 0.78 3 1.1551282
849 2.75 0.78 4 1.4747533
850 2.8 0.78 5 1.7947773
851 2.85 0.78 2 0.83520006
852 2.9 0.78 3 1.1560185
853 2.95 0.78 4 1.4772267
854 3 0.78 5 1.798816
855 0 0.84 3 1.21
856 0.05 0.84 4 1.5339184
857 0.1 0.84 5 1.8578085
858 0.15 0.84 2 0.90164224
859 0.2 0.84 3 1.2253919
860 0.25 0.84 4 1.5490304
861 0.3 0.84 5 1.8725315
862 0.35 0.84 2 0.91586996
863 0.4 0.84 3 1.2390216
864 0.45 0.84 4 1.5619636
865 0.5 0.84 5 1.8846749
866 0.55 0.84 2 0.92713581
867 0.6 0.84 3 1.2493286
868 0.65 0.84 0 0.29123732
869 0.7 0.84 0 0.29284833
870 0.75 0.84 0 0.29414995
871 0.8 0.84 0 0.29513278
872 0.85 0.84 0 0.29578971
873 0.9 0.84 0 0.29611602
874 0.95 0.84 0 0.29610934
875 1 0.84 0 0.29576972
876 1.05 0.84 0 0.29509961
877 1.1 0.84 0 0.29410385
878 1.15 0.84 0 0.29278964
879 1.2 0.84 0 0.29116645
880 1.25 0.84 0 0.28924602
881 1.3 0.84 0 0.2870422
882 1.35 0.84 0 0.28457092
883 1.4 0.84 0 0.28185001
884 1.45 0.84 0 0.27889913
885 1.5 0.84 5 1.8757396
886 1.55 0.84 2 0.91239416
887 1.6 0.84 3 1.228887
888 1.65 0.84 4 1.5452436
889 1.7 0.84 5 1.86149
890 1.75 0.84 2 0.89765347
891 1.8 0.84 3 1.2137617
892 1.85 0.84 4 1.5298427
893 1.9 0.84 5 1.8459249
894 1.95 0.84 2 0.88203653
895 2 0.84 3 1.1982056
896 2.05 0.84 4 1.5144599
897 2.1 0.84 5 1.8308264
898 2.15 0.84 2 0.86733134
899 2.2 0.84 3 1.184
900 2.25 0.84 4 1.5008563
901 2.3 0.84 5 1.8179231
902 2.35 0.84 2 0.8552215
903 2.4 0.84 3 1.172771
904 2.45 0.84 4 1.4905894
905 2.5 0.84 5 1.8086923
906 2.55 0.84 2 0.84709347
907 2.6 0.84 3 1.1658045
908 2.65 0.84 4 1.4848346
909 2.7 0.84 5 1.8041908
910 2.75 0.84 2 0.84387783
911 2.8 0.84 3 1.1638979
912 2.85 0.84 4 1.4842508
913 2.9 0.84 5 1.8049341
914 2.95 0.84 2 0.84594276
915 3 0.84 3 1.1672696
916 0 0.9 5 1.85
917 0.05 0.9 2 0.89311558
918 0.1 0.9 3 1.2162087
919 0.15 0.9 4 1.5392569
920 0.2 0.9 5 1.8622383
