# generated large cluster fixture
# 1200 clusters and 3 timesteps
# Chunk c_x c_y c_z vx vy vz Ncount
100 1200 315900
980 8.9197077 0.31432898 1.3793743 -1.3354525 -0.062075694 -0.11377256 75
981 4.3361156 3.6280375 0.57552668 -1.2974035 -0.091702136 -0.10450179 53
982 11.752523 6.941746 2.7716791 -1.2581078 -0.12126173 -0.095193294 33
983 7.1689313 2.2554545 1.9678315 -1.2176031 -0.15073293 -0.085850436 15
984 2.5853392 5.569163 1.1639839 -1.1759284 -0.18009426 -0.076476586 499
985 10.001747 0.88287148 0.36013637 -1.1331238 -0.2093243 -0.06707513 485
986 5.4181549 4.19658 2.5562888 -1.0892303 -0.23840176 -0.05764946 473
987 0.83456276 7.5102885 1.7524412 -1.0442901 -0.26730543 -0.048202979 463
988 8.2509706 2.823997 0.94859364 -0.99834642 -0.29601424 -0.038739098 455
989 3.6673785 6.1377055 0.14474606 -0.95144343 -0.32450728 -0.029261232 449
990 11.083786 1.451414 2.3408985 -0.90362618 -0.35276376 -0.019772804 445
991 6.5001942 4.7651225 1.5370509 -0.85494061 -0.3807631 -0.010277237 443
992 1.9166021 0.078830968 0.73320333 -0.8054335 -0.40848487 -0.00077796046 443
993 9.3330099 3.3925395 2.9293558 -0.75515244 -0.43590888 0.0087215969 445
994 4.7494178 6.706248 2.1255082 -0.70414574 -0.46301513 0.018218006 449
995 0.16582568 2.0199565 1.3216606 -0.6524624 -0.48978386 0.027707838 455
996 7.5822335 5.333665 0.51781302 -0.6001521 -0.51619557 0.037187668 463
997 2.9986414 0.64737346 2.7139654 -0.5472651 -0.54223098 0.046654074 473
998 10.415049 3.961082 1.9101179 -0.49385222 -0.56787114 0.056103639 485
999 5.8314571 7.2747905 1.1062703 -0.43996478 -0.59309734 0.06553295 499
1000 1.247865 2.588499 0.30242271 -0.38565457 -0.6178912 0.074938605 15
1001 8.6642729 5.9022075 2.4985751 -0.33097378 -0.64223465 0.084317208 33
1002 4.0806807 1.215916 1.6947276 -0.27597495 -0.66610993 0.093665373 53
1003 11.497089 4.5296245 0.89087998 -0.22071093 -0.68949965 0.10297973 75
1004 6.9134965 7.843333 0.087032401 -0.16523482 -0.71238676 0.1122569 99
1005 2.3299043 3.1570415 2.2831848 -0.10959993 -0.73475457 0.12149356 125
1006 9.7463122 6.47075 1.4793372 -0.053859724 -0.75658677 0.13068636 153
1007 5.1627201 1.7844585 0.67548967 0.001932235 -0.77786746 0.13983198 183
1008 0.57912792 5.098167 2.8716421 0.057722338 -0.79858111 0.14892712 215
1009 7.9955358 0.41187545 2.0677945 0.11345697 -0.81871264 0.1579685 249
1010 3.4119437 3.7255839 1.2639469 0.16908259 -0.83824735 0.16695286 285
1011 10.828352 7.0392924 0.46009936 0.22454572 -0.85717103 0.17587695 323
1012 6.2447594 2.3530009 2.6562518 0.27979309 -0.87546986 0.18473755 363
1013 1.6611672 5.6667094 1.8524042 0.3347716 -0.89313052 0.19353146 405
1014 9.0775751 0.98041795 1.0485566 0.38942841 -0.91014012 0.2022555 449
1015 4.493983 4.2941264 0.24470905 0.44371102 -0.92648627 0.21090654 495
1016 11.910391 7.6078349 2.4408615 0.49756725 -0.94215705 0.21948144 43
1017 7.3267987 2.9215434 1.6370139 0.55094536 -0.95714105 0.22797711 93
1018 2.7432066 6.2352519 0.83316632 0.60379406 -0.97142733 0.23639049 145
1019 10.159614 1.5489604 0.029318741 0.65606255 -0.98500548 0.24471852 199
1020 5.5760223 4.8626689 2.2254712 0.70770062 -0.99786561 0.25295822 255
1021 0.99243017 0.17637744 1.4216236 0.75865864 -1.0099983 0.26110661 313
1022 8.408838 3.4900859 0.61777601 0.80888765 -1.0213948 0.26916073 373
1023 3.8252459 6.8037944 2.8139284 0.85833938 -1.0320467 0.27711769 435
1024 11.241654 2.1175029 2.0100809 0.90696632 -1.0419464 0.28497462 499
1025 6.6580616 5.4312114 1.2062333 0.95472172 -1.0510864 0.29272867 65
1026 2.0744695 0.74491993 0.4023857 1.0015597 -1.0594603 0.30037705 133
1027 9.4908774 4.0586284 2.5985381 1.0474353 -1.0670619 0.307917 203
1028 4.9072852 7.3723369 1.7946905 1.0923044 -1.0738857 0.3153458 275
1029 0.32369309 2.6860454 0.99084297 1.1361238 -1.0799266 0.32266075 349
1030 7.740101 5.9997539 0.18699539 1.1788515 -1.0851803 0.32985923 425
1031 3.1565088 1.3134624 2.3831478 1.2204465 -1.089643 0.33693864 3
1032 10.572917 4.6271709 1.5793002 1.2608686 -1.0933113 0.34389641 83
1033 5.9893245 7.9408794 0.77545266 1.3000792 -1.0961827 0.35073004 165
1034 1.4057324 3.2545879 2.9716051 1.3380405 -1.098255 0.35743706 249
1035 8.8221403 6.5682964 2.1677575 1.3747161 -1.0995268 0.36401505 335
1036 4.2385481 1.8820049 1.3639099 1.4100706 -1.099997 0.37046164 423
1037 11.654956 5.1957134 0.56006235 1.4440702 -1.0996654 0.37677449 13
1038 7.0713639 0.50942192 2.7562148 1.4766822 -1.0985322 0.38295133 105
1039 2.4877717 3.8231304 1.9523672 1.5078751 -1.0965982 0.38898993 199
1040 9.9041796 7.1368389 1.1485196 1.5376191 -1.0938648 0.39488811 295
1041 5.3205875 2.4505474 0.34467204 1.5658856 -1.090334 0.40064373 393
1042 0.73699533 5.7642559 2.5408245 1.5926474 -1.0860085 0.40625473 493
1043 8.1534032 1.0779644 1.7369769 1.6178788 -1.0808913 0.41171908 95
1044 3.5698111 4.3916729 0.93312931 1.6415555 -1.0749861 0.4170348 199
1045 10.986219 7.7053814 0.12928173 1.6636548 -1.0682974 0.42219997 305
1046 6.4026268 3.0190899 2.3254342 1.6841555 -1.0608299 0.42721274 413
1047 1.8190347 6.3327984 1.5215866 1.7030378 -1.0525891 0.43207129 23
1048 9.2354425 1.6465069 0.717739 1.7202836 -1.043581 0.43677386 135
1049 4.6518504 4.9602154 2.9138914 1.7358764 -1.0338122 0.44131876 249
1050 0.06825825 0.27392391 2.1100438 1.7498011 -1.0232898 0.44570435 365
1051 7.4846661 3.5876324 1.3061963 1.7620444 -1.0120214 0.44992905 483
1052 2.901074 6.9013409 0.50234869 1.7725946 -1.0000154 0.45399133 103
1053 10.317482 2.2150494 2.6985011 1.7814413 -0.98728034 0.45788972 225
1054 5.7338897 5.5287579 1.8946535 1.7885763 -0.97382563 0.46162282 349
1055 1.1502976 0.8424664 1.090806 1.7939926 -0.95966104 0.46518927 475
1056 8.5667054 4.1561749 0.28695838 1.797685 -0.9447969 0.4685878 103
1057 3.9831133 7.4698834 2.4831108 1.7996499 -0.92924405 0.47181718 233
1058 11.399521 2.7835919 1.6792632 1.7998855 -0.91301382 0.47487623 365
1059 6.815929 6.0973004 0.87541565 1.7983916 -0.89611804 0.47776386 499
1060 2.2323369 1.4110089 0.071568073 1.7951696 -0.87856903 0.48047902 135
1061 9.6487448 4.7247174 2.2677205 1.7902225 -0.86037959 0.48302073 273
1062 5.0651526 0.038425896 1.4638729 1.7835552 -0.84156296 0.48538808 413
1063 0.4815605 3.3521344 0.66002534 1.775174 -0.82213287 0.4875802 55
1064 7.8979684 6.6658429 2.8561778 1.765087 -0.80210349 0.48959632 199
1065 3.3143762 1.9795514 2.0523302 1.7533039 -0.7814894 0.4914357 345
1066 10.730784 5.2932599 1.2484826 1.739836 -0.76030565 0.49309767 493
1067 6.147192 0.60696839 0.44463503 1.7246963 -0.73856767 0.49458164 143
1068 1.5635998 3.9206769 2.6407875 1.7078992 -0.7162913 0.49588708 295
1069 8.9800077 7.2343854 1.8369399 1.689461 -0.69349279 0.4970135 449
1070 4.3964156 2.5480939 1.0330923 1.6693994 -0.67018875 0.49796051 105
1071 11.812823 5.8618024 0.22924472 1.6477336 -0.64639618 0.49872775 263
1072 7.2292313 1.1755109 2.4253971 1.6244844 -0.62213241 0.49931497 423
1073 2.6456391 4.4892194 1.6215496 1.5996742 -0.59741513 0.49972193 85
1074 10.062047 7.8029279 0.81770199 1.5733269 -0.57226236 0.4999485 249
1075 5.4784549 3.1166364 0.013854413 1.5454677 -0.54669244 0.4999946 415
1076 0.89486274 6.4303449 2.2100068 1.5161235 -0.52072401 0.4998602 83
1077 8.3112706 1.7440534 1.4061593 1.4853224 -0.49437599 0.49954536 253
1078 3.7276785 5.0577619 0.60231168 1.453094 -0.4676676 0.49905019 425
1079 11.144086 0.37147038 2.7984641 1.4194693 -0.44061829 0.49837487 99
1080 6.5604942 3.6851789 1.9946165 1.3844805 -0.41324779 0.49751963 275
1081 1.9769021 6.9988874 1.1907689 1.3481614 -0.38557606 0.4964848 453
1082 9.3933099 2.3125959 0.38692137 1.3105469 -0.35762325 0.49527075 133
1083 4.8097178 5.6263044 2.5830738 1.271673 -0.32940976 0.4938779 315
1084 0.22612566 0.94001287 1.7792262 1.2315771 -0.30095613 0.49230678 499
1085 7.6425335 4.2537214 0.97537864 1.1902977 -0.27228313 0.49055793 185
1086 3.0589414 7.5674299 0.17153106 1.1478746 -0.24341164 0.488632 373
1087 10.475349 2.8811384 2.3676835 1.1043485 -0.21436272 0.48652968 63
1088 5.8917571 6.1948469 1.5638359 1.0597611 -0.18515754 0.48425172 255
1089 1.308165 1.5085554 0.75998833 1.0141554 -0.15581738 0.48179896 449
1090 8.7245729 4.8222639 2.9561408 0.96757523 -0.12636364 0.47917227 145
1091 4.1409807 0.13597237 2.1522932 0.92006525 -0.096817787 0.47637261 343
1092 11.557389 3.4496809 1.3484456 0.87167116 -0.067201358 0.47340098 43
1093 6.9737964 6.7633894 0.54459802 0.82243946 -0.037535942 0.47025846 245
1094 2.3902043 2.0770979 2.7407504 0.77241746 -0.0078431636 0.46694618 449
1095 9.8066122 5.3908064 1.9369029 0.72165323 0.021855332 0.46346533 155
1096 5.22302 0.70451486 1.1330553 0.67019555 0.051537896 0.45981718 363
1097 0.63942791 4.0182234 0.32920771 0.61809385 0.081182891 0.45600305 73
1098 8.0558358 7.3319319 2.5253601 0.56539822 0.11076871 0.4520243 285
1099 3.4722436 2.6456404 1.7215126 0.51215928 0.14027378 0.44788237 499
1100 10.888652 5.9593489 0.91766498 0.4584282 0.16967659 0.44357876 215
1101 6.3050594 1.2730574 0.1138174 0.4042566 0.19895573 0.43911503 433
1102 1.7214672 4.5867659 2.3099698 0.34969655 0.22808983 0.43449278 153
1103 9.1378751 7.9004744 1.5061222 0.29480046 0.25705766 0.42971369 375
1104 4.554283 3.2141829 0.70227467 0.23962109 0.28583811 0.42477947 99
1105 11.970691 6.5278914 2.8984271 0.18421146 0.3144102 0.41969191 325
1106 7.3870987 1.8415998 2.0945795 0.12862482 0.34275309 0.41445284 53
1107 2.8035066 5.1553083 1.2907319 0.072914585 0.37084613 0.40906417 283
1108 10.219914 0.46901685 0.48688436 0.017134282 0.39866885 0.40352782 15
1109 5.6363223 3.7827253 2.6830368 -0.038662485 0.42620095 0.39784581 249
1110 1.0527302 7.0964338 1.8791892 -0.094422102 0.45342237 0.39202018 485
1111 8.469138 2.4101423 1.0753416 -0.15009099 0.48031326 0.38605303 223
1112 3.8855459 5.7238508 0.27149405 -0.20561564 0.50685403 0.37994653 463
1113 11.301954 1.0375593 2.4676465 -0.26094272 0.53302532 0.37370286 205
1114 6.7183616 4.3512678 1.6637989 -0.31601905 0.55880807 0.3673243 449
1115 2.1347695 7.6649763 0.85995132 -0.37079171 0.58418346 0.36081313 195
1116 9.5511773 2.9786848 0.056103744 -0.42520807 0.60913301 0.35417171 443
1117 4.9675852 6.2923933 2.2522562 -0.47921584 0.63363853 0.34740244 193
1118 0.38399307 1.6061018 1.4484086 -0.53276311 0.65768216 0.34050777 445
1119 7.8004009 4.9198103 0.64456101 -0.58579845 0.68124636 0.33349017 199
1120 3.2168088 0.23351884 2.8407134 -0.63827087 0.70431397 0.32635219 455
1121 10.633217 3.5472273 2.0368659 -0.69012997 0.72686816 0.3190964 213
1122 6.0496245 6.8609358 1.2330183 -0.7413259 0.7488925 0.31172541 473
1123 1.4660324 2.1746443 0.4291707 -0.79180948 0.77037093 0.3042419 235
1124 8.8824403 5.4883528 2.6253231 -0.84153219 0.79128779 0.29664856 499
1125 4.2988481 0.80206133 1.8214755 -0.89044625 0.81162784 0.28894813 265
1126 11.715256 4.1157698 1.017628 -0.93850466 0.83137625 0.2811434 33
1127 7.1316639 7.4294783 0.21378039 -0.98566124 0.85051862 0.27323718 303
1128 2.5480717 2.7431868 2.4099328 -1.0318707 0.869041 0.26523232 75
1129 9.9644796 6.0568953 1.6060852 -1.0770886 0.88692989 0.25713171 349
1130 5.3808875 1.3706038 0.80223766 -1.1212715 0.90417224 0.24893828 125
1131 0.79729532 4.6843123 2.9983901 -1.1643769 0.9207555 0.24065499 403
1132 8.2137032 7.9980208 2.1945425 -1.2063634 0.93666756 0.23228483 183
1133 3.630111 3.3117293 1.3906949 -1.2471908 0.95189684 0.22383081 465
1134 11.046519 6.6254378 0.58684735 -1.2868197 0.96643222 0.21529599 249
1135 6.4629268 1.9391463 2.7829998 -1.325212 0.98026312 0.20668345 35
1136 1.8793346 5.2528548 1.9791522 -1.3623309 0.99337945 0.1979963 323
1137 9.2957425 0.56656332 1.1753046 -1.3981407 1.0057716 0.18923768 113
1138 4.7121504 3.8802718 0.37145704 -1.4326071 1.0174307 0.18041075 405
1139 0.12855824 7.1939803 2.5676095 -1.4656968 1.0283481 0.17151869 199
1140 7.5449661 2.5076888 1.7637619 -1.497378 1.0385158 0.16256471 495
1141 2.961374 5.8213973 0.95991431 -1.5276204 1.0479265 0.15355205 293
1142 10.377782 1.1351058 0.15606673 -1.5563949 1.0565734 0.14448395 93
1143 5.7941897 4.4488143 2.3522192 -1.5836738 1.06445 0.1353637 395
1144 1.2105976 7.7625228 1.5483716 -1.6094309 1.0715507 0.12619459 199
1145 8.6270054 3.0762313 0.744524 -1.6336415 1.0778703 0.11697992 5
1146 4.0434133 6.3899398 2.9406764 -1.6562823 1.0834042 0.10772302 313
1147 11.459821 1.7036483 2.1368288 -1.6773315 1.0881483 0.098427236 123
1148 6.876229 5.0173568 1.3329813 -1.6967689 1.0920992 0.08909592 435
1149 2.2926369 0.33106531 0.52913369 -1.7145759 1.095254 0.079732441 249
1150 9.7090448 3.6447738 2.7252861 -1.7307353 1.0976104 0.07034018 65
1151 5.1254526 6.9584823 1.9214385 -1.7452315 1.0991667 0.060922527 383
1152 0.54186048 2.2721908 1.117591 -1.7580508 1.0999218 0.051482881 203
1153 7.9582683 5.5858993 0.31374338 -1.7691807 1.099875 0.042024651 25
1154 3.3746762 0.8996078 2.5098958 -1.7786105 1.0990265 0.03255125 349
1155 10.791084 4.2133163 1.7060482 -1.7863313 1.0973769 0.023066098 175
1156 6.2074919 7.5270248 0.90220065 -1.7923355 1.0949273 0.01357262 3
1157 1.6238998 2.8407333 0.098353075 -1.7966174 1.0916796 0.0040742425 333
1158 9.0403077 6.1544418 2.2945055 -1.7991729 1.0876361 -0.005425606 165
1159 4.4567155 1.4681503 1.4906579 -1.7999996 1.0827998 -0.014923496 499
1160 11.873123 4.7818588 0.68681034 -1.7990966 1.0771741 -0.024415998 335
1161 7.2895313 0.095567293 2.8829628 -1.7964647 1.0707632 -0.033899687 173
1162 2.7059391 3.4092758 2.0791152 -1.7921067 1.0635718 -0.043371138 13
1163 10.122347 6.7229843 1.2752676 -1.7860265 1.0556051 -0.052826933 355
1164 5.5387549 2.0366928 0.47142003 -1.7782301 1.0468689 -0.062263658 199
1165 0.95516273 5.3504013 2.6675725 -1.768725 1.0373696 -0.071677906 45
1166 8.3715706 0.66410979 1.8637249 -1.7575203 1.0271141 -0.08106628 393
1167 3.7879785 3.9778183 1.0598773 -1.7446267 1.0161098 -0.090425389 243
1168 11.204386 7.2915268 0.25602973 -1.7300567 1.0043649 -0.099751856 95
1169 6.6207942 2.6052353 2.4521821 -1.7138242 0.99188781 -0.10904231 449
1170 2.0372021 5.9189438 1.6483346 -1.6959448 0.97868769 -0.11829341 305
1171 9.4536099 1.2326523 0.84448699 -1.6764358 0.96477415 -0.1275018 163
1172 4.8700178 4.5463608 0.040639416 -1.6553159 0.95015734 -0.13666416 23
1173 0.28642565 7.8600693 2.2367918 -1.6326053 0.9348479 -0.14577719 385
1174 7.7028335 3.1737778 1.4329443 -1.608326 0.918857 -0.1548376 249
1175 3.1192414 6.4874863 0.62909668 -1.5825011 0.90219629 -0.16384211 115
1176 10.535649 1.8011948 2.8252491 -1.5551556 0.88487793 -0.17278748 483
1177 5.9520571 5.1149033 2.0214015 -1.5263157 0.86691452 -0.18167047 353
1178 1.368465 0.42861177 1.217554 -1.4960091 0.84831918 -0.19048788 225
1179 8.7848728 3.7423203 0.41370638 -1.464265 0.82910544 -0.19923653 99
1180 4.2012807 7.0560288 2.6098588 -1.4311138 0.80928733 -0.20791326 475
1181 11.617689 2.3697373 1.8060112 -1.3965875 0.78887928 -0.21651493 353
1182 7.0340964 5.6834458 1.0021636 -1.3607191 0.76789617 -0.22503844 233
1183 2.4505043 0.99715427 0.19831607 -1.3235432 0.7463533 -0.23348071 115
1184 9.8669122 4.3108628 2.3944685 -1.2850955 0.72426637 -0.2418387 499
1185 5.28332 7.6245713 1.5906209 -1.2454128 0.70165149 -0.25010939 385
1186 0.69972789 2.9382798 0.78677333 -1.2045335 0.67852513 -0.2582898 273
1187 8.1161358 6.2519883 2.9829258 -1.1624967 0.65490415 -0.26637696 163
1188 3.5325436 1.5656968 2.1790782 -1.1193428 0.63080578 -0.27436796 55
1189 10.948951 4.8794053 1.3752306 -1.0751133 0.60624758 -0.28225992 449
1190 6.3653594 0.19311376 0.57138302 -1.0298507 0.58124746 -0.29004999 345
1191 1.7817672 3.5068223 2.7675354 -0.98359846 0.55582363 -0.29773535 243
1192 9.1981751 6.8205308 1.9636879 -0.93640109 0.52999462 -0.30531323 143
1193 4.6145829 2.1342393 1.1598403 -0.88830391 0.50377928 -0.3127809 45
1194 0.03099081 5.4479478 0.35599272 -0.83935314 0.4771967 -0.32013566 449
1195 7.4473987 0.76165626 2.5521451 -0.78959582 0.45026627 -0.32737485 355
1196 2.8638065 4.0753648 1.7482976 -0.73907975 0.42300761 -0.33449586 263
1197 10.280214 7.3890733 0.94444998 -0.68785349 0.3954406 -0.34149613 173
1198 5.6966223 2.7027818 0.14060241 -0.63596625 0.36758534 -0.34837312 85
1199 1.1130301 6.0164903 2.3367548 -0.5834679 0.33946211 -0.35512435 499
1200 8.529438 1.3301988 1.5329073 -0.53040888 0.31109144 -0.36174738 415
200 1200 297500
1 9.0964079 5.0737085 2.4961524 0.75200321 0.89077043 0.0094994284 46
2 4.5128157 0.387417 1.6923048 0.80233078 0.87302236 0.018995428 66
3 11.929224 3.7011255 0.88845727 0.85188738 0.85463789 0.02848457 88
4 7.3456315 7.014834 0.084609691 0.90062537 0.83563043 0.037963429 112
5 2.7620393 2.3285425 2.2807621 0.94849794 0.81601383 0.047428584 138
6 10.178447 5.642251 1.4769145 0.99545907 0.79580239 0.056876618 166
7 5.5948551 0.95595949 0.67306696 1.0414636 0.77501085 0.06630412 196
8 1.0112629 4.269668 2.8692194 1.0864675 0.75365436 0.075707687 228
9 8.4276708 7.5833765 2.0653718 1.1304272 0.73174849 0.085083925 262
10 3.8440787 2.897085 1.2615242 1.1733008 0.7093092 0.094429447 298
11 11.260487 6.2107935 0.45767665 1.2150469 0.68635286 0.10374088 336
12 6.6768944 1.524502 2.6538291 1.2556254 0.6628962 0.11301487 376
13 2.0933022 4.8382105 1.8499815 1.2949974 0.63895632 0.12224806 418
14 9.5097101 0.15191899 1.0461339 1.3331249 0.61455067 0.13143711 462
15 4.926118 3.4656275 0.24228634 1.3699715 0.58969704 0.14057873 8
16 0.34252584 6.779336 2.4384388 1.4055016 0.56441354 0.14966959 56
17 7.7589337 2.0930445 1.6345912 1.4396811 0.53871861 0.15870642 106
18 3.1753416 5.406753 0.83074361 1.4724772 0.51263098 0.16768597 158
19 10.591749 0.72046148 0.026896031 1.5038584 0.48616967 0.17660498 212
20 6.0081573 4.03417 2.2230485 1.5337944 0.45935395 0.18546023 268
21 1.4245652 7.3478785 1.4192009 1.5622567 0.43220339 0.19424854 326
22 8.840973 2.661587 0.6153533 1.5892177 0.40473778 0.20296673 386
23 4.2573809 5.9752955 2.8115057 1.6146515 0.37697712 0.21161165 448
24 11.673789 1.289004 2.0076581 1.6385339 0.34894167 0.22018018 12
25 7.0901966 4.6027125 1.2038106 1.6608417 0.32065185 0.22866922 78
26 2.5066045 7.916421 0.39996299 1.6815536 0.2921283 0.23707572 146
27 9.9230124 3.2301295 2.5961154 1.7006496 0.26339179 0.24539664 216
28 5.3394202 6.543838 1.7922678 1.7181115 0.23446328 0.25362897 288
29 0.75582809 1.8575465 0.98842026 1.7339224 0.20536386 0.26176975 362
30 8.172236 5.171255 0.18457268 1.7480671 0.17611474 0.26981602 438
31 3.5886438 0.48496347 2.3807251 1.760532 0.14673724 0.2777649 16
32 11.005052 3.798672 1.5768775 1.7713053 0.11725278 0.28561351 96
33 6.4214595 7.1123805 0.77302995 1.7803764 0.087682838 0.29335901 178
34 1.8378674 2.426089 2.9691824 1.7877367 0.058048983 0.30099862 262
35 9.2542753 5.7397975 2.1653348 1.7933792 0.028372812 0.30852957 348
36 4.6706831 1.053506 1.3614872 1.7972983 -0.0013240402 0.31594914 436
37 0.087091005 4.3672145 0.55763964 1.7994904 -0.031019928 0.32325466 26
38 7.5034989 7.680923 2.7537921 1.7999533 -0.060693203 0.33044348 118
39 2.9199067 2.9946315 1.9499445 1.7986866 -0.090322236 0.33751302 212
40 10.336315 6.30834 1.1460969 1.7956915 -0.11988543 0.34446072 308
41 5.7527225 1.6220485 0.34224933 1.7909709 -0.14936123 0.35128408 406
42 1.1691303 4.935757 2.5384018 1.7845292 -0.17872815 0.35798062 6
43 8.5855382 0.24946546 1.7345542 1.7763728 -0.20796479 0.36454794 108
44 4.0019461 3.563174 0.9307066 1.7665095 -0.23704983 0.37098366 212
45 11.418354 6.8768825 0.12685902 1.7549486 -0.26596207 0.37728546 318
46 6.8347618 2.190591 2.3230114 1.7417014 -0.29468044 0.38345106 426
47 2.2511697 5.5042995 1.5191639 1.7267806 -0.323184 0.38947824 36
48 9.6675775 0.81800795 0.71531629 1.7102004 -0.35145197 0.39536483 148
49 5.0839854 4.1317164 2.9114687 1.6919769 -0.37946375 0.40110869 262
50 0.50039325 7.4454249 2.1076211 1.6721275 -0.40719891 0.40670775 378
51 7.9168011 2.7591334 1.3037736 1.6506713 -0.43463725 0.41216 496
52 3.333209 6.0728419 0.49992598 1.627629 -0.46175876 0.41746346 116
53 10.749617 1.3865504 2.6960784 1.6030226 -0.48854366 0.42261623 238
54 6.1660247 4.7002589 1.8922308 1.5768758 -0.51497244 0.42761643 362
55 1.5824326 0.013967443 1.0883832 1.5492138 -0.54102582 0.43246227 488
56 8.9988404 3.3276759 0.28453567 1.5200632 -0.56668482 0.43715199 116
57 4.4152483 6.6413844 2.4806881 1.4894518 -0.59193073 0.44168391 246
58 11.831656 1.9550929 1.6768405 1.4574092 -0.61674516 0.44605638 378
59 7.248064 5.2688014 0.87299294 1.4239662 -0.64111 0.45026784 12
60 2.6644719 0.58250994 0.069145363 1.3891548 -0.6650075 0.45431675 148
61 10.08088 3.8962184 2.2652978 1.3530085 -0.68842024 0.45820166 286
62 5.4972876 7.2099269 1.4614502 1.3155622 -0.71133115 0.46192116 426
63 0.9136955 2.5236354 0.65760263 1.2768516 -0.73372353 0.46547391 68
64 8.3301034 5.8373439 2.8537551 1.2369141 -0.75558106 0.46885863 212
65 3.7465112 1.1510524 2.0499075 1.1957881 -0.77688781 0.4720741 358
66 11.162919 4.4647609 1.2460599 1.1535129 -0.79762824 0.47511916 6
67 6.579327 7.7784694 0.44221232 1.1101294 -0.81778723 0.4779927 156
68 1.9957348 3.0921779 2.6383647 1.065679 -0.83735009 0.48069369 308
